"True"," - ","0.4622955594287877","1.0474727919999989","2.091"
"True"," - ","0.41646630563027126","0.9291914680000004","2.0589999999999997"
"True"," - ","0.4521934264945329","1.0280132800000001","2.098"
"True"," - ","0.47804015937491284","1.079520995999998","2.084"
"True"," - ","0.40610351198415956","0.8823078000000005","2.005"
"True"," - ","0.4622955594287877","1.0474727919999989","2.091"
"True"," - ","0.44623355997748493","1.0134970849999991","2.096"
"True"," - ","0.5367072376806158","1.2178200659999976","2.094"
"True"," - ","0.4109678057269423","0.9351819000000008","2.1"
"True"," - ","0.3653981876988521","0.8314854999999999","2.1"
"True"," - ","0.4014364428975727","0.9134927120000004","2.0999999999999996"
"True"," - ","0.5570547223540572","1.2676114439999984","2.1"
"True"," - ","0.5153218156752021","1.1704121","2.096"
"True"," - ","0.38888196081542464","0.8705968900000014","2.066"
"True"," - ","0.39745810997180847","0.8975488070000012","2.084"
