"True"," - ","0.6213293276546377","1.4111790750000008","2.096"
"True"," - ","0.5954309308287395","1.3542936000000005","2.099"
"True"," - ","0.6118871318673998","1.391059799999997","2.098"
"True"," - ","0.5992772800729258","1.3610938999999989","2.096"
"True"," - ","0.4741475504930658","1.0789512000000008","2.1"
"True"," - ","0.5882220594906991","1.3359849999999984","2.096"
"True"," - ","0.6061927817760606","1.3787711759999999","2.0989999999999998"
"True"," - ","0.5798804032544953","1.3157824999999999","2.0940000000000003"
"True"," - ","0.49547263091283045","1.1274777000000002","2.0999999999999996"
"True"," - ","0.6323256517077108","1.4388949599999985","2.1"
"True"," - ","0.5694140730126569","1.2889487000000002","2.0890000000000004"
"True"," - ","0.6323256517077108","1.4388949599999985","2.1"
"True"," - ","0.6131581797116965","1.390627299999999","2.093"
"True"," - ","0.5276668978185588","1.2007376859999996","2.1"
"True"," - ","0.5906103218699287","1.3420492679999998","2.097"
